time[YYYY-MM-DD hh:mm:ss PST], water_temperature
"2013/09/26 04:51:59", 17.241
"2013/09/26 04:52:14", 17.363
"2013/09/26 04:52:29", 17.477
"2013/09/26 04:52:44", 17.472
"2013/09/26 04:52:59", 17.468
"2013/09/26 04:53:14", 17.506
"2013/09/26 04:53:29", 17.473
"2013/09/26 04:53:44", 17.500
"2013/09/26 04:53:59", 17.465
"2013/09/26 04:54:14", 17.326
"2013/09/26 04:54:29", 17.348
"2013/09/26 04:54:44", 17.402
"2013/09/26 04:54:59", 17.441
"2013/09/26 04:55:14", 17.458
"2013/09/26 04:55:29", 17.494
"2013/09/26 04:55:44", 17.484
"2013/09/26 04:55:59", 17.489
"2013/09/26 04:56:14", 17.452
"2013/09/26 04:56:29", 17.423
"2013/09/26 04:56:44", 17.456
"2013/09/26 04:56:59", 17.473
"2013/09/26 04:57:14", 17.473
"2013/09/26 04:57:29", 17.492
"2013/09/26 04:57:44", 17.449
"2013/09/26 04:57:59", 17.421
"2013/09/26 04:58:14", 17.375
"2013/09/26 04:58:29", 17.464
"2013/09/26 04:58:45", 17.438
"2013/09/26 04:58:59", 17.434
"2013/09/26 04:59:14", 17.466
"2013/09/26 04:59:29", 17.473
"2013/09/26 04:59:44", 17.524
"2013/09/26 04:59:59", 17.502
"2013/09/26 05:00:14", 17.487
"2013/09/26 05:00:29", 17.491
"2013/09/26 05:00:44", 17.504
"2013/09/26 05:00:59", 17.481
"2013/09/26 05:01:14", 17.479
"2013/09/26 05:01:29", 17.481
"2013/09/26 05:01:44", 17.494
"2013/09/26 05:01:59", 17.510
"2013/09/26 05:02:14", 17.503
"2013/09/26 05:02:29", 17.496
"2013/09/26 05:02:44", 17.479
"2013/09/26 05:02:59", 17.499
"2013/09/26 05:03:29", 17.523
"2013/09/26 05:03:44", 17.537
"2013/09/26 05:03:59", 17.524
"2013/09/26 05:04:14", 17.509
"2013/09/26 05:04:29", 17.509
"2013/09/26 05:04:44", 17.510
"2013/09/26 05:04:59", 17.514
"2013/09/26 05:05:14", 17.512
"2013/09/26 05:05:29", 17.509
"2013/09/26 05:05:44", 17.505
"2013/09/26 05:05:59", 17.506
"2013/09/26 05:06:14", 17.505
"2013/09/26 05:06:29", 17.512
"2013/09/26 05:06:44", 17.509
"2013/09/26 05:07:00", 17.505
"2013/09/26 05:07:14", 17.511
"2013/09/26 05:07:29", 17.512
"2013/09/26 05:07:44", 17.514
"2013/09/26 05:07:59", 17.515
"2013/09/26 05:08:14", 17.516
"2013/09/26 05:08:29", 17.519
"2013/09/26 05:08:44", 17.519
"2013/09/26 05:08:59", 17.521
"2013/09/26 05:09:14", 17.522
"2013/09/26 05:09:29", 17.523
"2013/09/26 05:09:44", 17.522
"2013/09/26 05:09:59", 17.522
"2013/09/26 05:10:29", 17.528
"2013/09/26 05:10:44", 17.529
"2013/09/26 05:10:59", 17.530
"2013/09/26 05:11:14", 17.531
"2013/09/26 05:11:29", 17.532
"2013/09/26 05:11:44", 17.533
"2013/09/26 05:11:59", 17.534
"2013/09/26 05:12:14", 17.531
"2013/09/26 05:12:29", 17.526
"2013/09/26 05:12:44", 17.521
"2013/09/26 05:12:59", 17.513
"2013/09/26 05:13:14", 17.530
"2013/09/26 05:13:29", 17.529
"2013/09/26 05:13:44", 17.517
"2013/09/26 05:13:59", 17.523
"2013/09/26 05:14:14", 17.527
"2013/09/26 05:14:29", 17.520
"2013/09/26 05:14:44", 17.510
"2013/09/26 05:14:59", 17.509
"2013/09/26 05:15:15", 17.512
"2013/09/26 05:15:30", 17.510
"2013/09/26 05:15:44", 17.512
"2013/09/26 05:15:59", 17.510
"2013/09/26 05:16:14", 17.509
"2013/09/26 05:16:29", 17.502
"2013/09/26 05:16:44", 17.510
"2013/09/26 05:16:59", 17.505
"2013/09/26 05:17:14", 17.498
"2013/09/26 05:17:30", 17.497
"2013/09/26 05:17:44", 17.493
"2013/09/26 05:17:59", 17.494
"2013/09/26 05:18:14", 17.490
"2013/09/26 05:18:29", 17.486
"2013/09/26 05:18:44", 17.492
"2013/09/26 05:18:59", 17.490
"2013/09/26 05:19:14", 17.485
"2013/09/26 05:19:29", 17.485
"2013/09/26 05:19:44", 17.488
"2013/09/26 05:19:59", 17.488
"2013/09/26 05:20:14", 17.487
"2013/09/26 05:20:29", 17.480
"2013/09/26 05:20:44", 17.477
"2013/09/26 05:20:59", 17.475
"2013/09/26 05:21:14", 17.483
"2013/09/26 05:21:29", 17.476
"2013/09/26 05:21:44", 17.475
"2013/09/26 05:21:59", 17.470
"2013/09/26 05:22:14", 17.486
"2013/09/26 05:22:29", 17.490
"2013/09/26 05:22:44", 17.483
"2013/09/26 05:22:59", 17.483
"2013/09/26 05:23:15", 17.485
"2013/09/26 05:23:30", 17.480
"2013/09/26 05:23:44", 17.481
"2013/09/26 05:23:59", 17.472
"2013/09/26 05:24:14", 17.476
"2013/09/26 05:24:30", 17.472
"2013/09/26 05:24:44", 17.468
"2013/09/26 05:24:59", 17.477
"2013/09/26 05:25:14", 17.483
"2013/09/26 05:25:29", 17.503
"2013/09/26 05:25:44", 17.483
"2013/09/26 05:25:59", 17.500
"2013/09/26 05:26:14", 17.513
"2013/09/26 05:26:29", 17.521
"2013/09/26 05:26:44", 17.505
"2013/09/26 05:26:59", 17.512
"2013/09/26 05:27:14", 17.509
"2013/09/26 05:27:29", 17.520
"2013/09/26 05:27:44", 17.514
"2013/09/26 05:27:59", 17.504
"2013/09/26 05:28:14", 17.501
"2013/09/26 05:28:29", 17.498
"2013/09/26 05:28:44", 17.492
"2013/09/26 05:28:59", 17.483
"2013/09/26 05:29:14", 17.493
"2013/09/26 05:29:29", 17.510
"2013/09/26 05:29:44", 17.486
"2013/09/26 05:29:59", 17.512
"2013/09/26 05:30:14", 17.506
"2013/09/26 05:30:29", 17.516
"2013/09/26 05:30:44", 17.509
"2013/09/26 05:31:00", 17.497
"2013/09/26 05:31:15", 17.498
"2013/09/26 05:31:30", 17.512
"2013/09/26 05:31:44", 17.533
"2013/09/26 05:31:59", 17.511
"2013/09/26 05:32:14", 17.512
"2013/09/26 05:32:29", 17.504
"2013/09/26 05:32:44", 17.505
"2013/09/26 05:32:59", 17.512
"2013/09/26 05:33:14", 17.504
"2013/09/26 05:33:29", 17.506
"2013/09/26 05:33:44", 17.511
"2013/09/26 05:33:59", 17.516
"2013/09/26 05:34:14", 17.499
"2013/09/26 05:34:29", 17.497
"2013/09/26 05:34:44", 17.463
"2013/09/26 05:34:59", 17.463
"2013/09/26 05:35:14", 17.469
"2013/09/26 05:35:29", 17.467
"2013/09/26 05:35:44", 17.471
"2013/09/26 05:35:59", 17.473
"2013/09/26 05:36:14", 17.474
"2013/09/26 05:36:29", 17.478
"2013/09/26 05:36:44", 17.478
"2013/09/26 05:36:59", 17.479
"2013/09/26 05:37:14", 17.481
"2013/09/26 05:37:29", 17.482
"2013/09/26 05:37:44", 17.485
"2013/09/26 05:37:59", 17.487
"2013/09/26 05:38:14", 17.486
"2013/09/26 05:38:29", 17.487
"2013/09/26 05:38:59", 17.482
"2013/09/26 05:39:14", 17.487
"2013/09/26 05:39:29", 17.490
"2013/09/26 05:39:44", 17.493
"2013/09/26 05:39:59", 17.496
"2013/09/26 05:40:14", 17.510
"2013/09/26 05:40:29", 17.505
"2013/09/26 05:40:44", 17.495
"2013/09/26 05:40:59", 17.495
"2013/09/26 05:41:14", 17.498
"2013/09/26 05:41:29", 17.498
"2013/09/26 05:41:44", 17.500
"2013/09/26 05:41:59", 17.502
"2013/09/26 05:42:14", 17.511
"2013/09/26 05:42:29", 17.524
"2013/09/26 05:42:44", 17.513
"2013/09/26 05:42:59", 17.499
"2013/09/26 05:43:14", 17.500
"2013/09/26 05:43:29", 17.504
"2013/09/26 05:43:44", 17.504
"2013/09/26 05:43:59", 17.518
"2013/09/26 05:44:14", 17.514
"2013/09/26 05:44:29", 17.509
"2013/09/26 05:44:44", 17.509
"2013/09/26 05:44:59", 17.507
"2013/09/26 05:45:14", 17.509
"2013/09/26 05:45:29", 17.512
"2013/09/26 05:45:44", 17.516
"2013/09/26 05:45:59", 17.528
"2013/09/26 05:46:14", 17.533
"2013/09/26 05:46:30", 17.535
"2013/09/26 05:46:45", 17.531
"2013/09/26 05:46:59", 17.520
"2013/09/26 05:47:14", 17.518
"2013/09/26 05:47:29", 17.518
"2013/09/26 05:47:44", 17.526
"2013/09/26 05:47:59", 17.526
"2013/09/26 05:48:14", 17.526
"2013/09/26 05:48:29", 17.525
"2013/09/26 05:48:44", 17.521
"2013/09/26 05:48:59", 17.509
"2013/09/26 05:49:14", 17.511
"2013/09/26 05:49:29", 17.514
"2013/09/26 05:49:44", 17.514
"2013/09/26 05:49:59", 17.512
"2013/09/26 05:50:14", 17.510
"2013/09/26 05:50:29", 17.511
"2013/09/26 05:50:44", 17.511
"2013/09/26 05:50:59", 17.517
"2013/09/26 05:51:14", 17.522
"2013/09/26 05:51:29", 17.522
"2013/09/26 05:51:44", 17.521
"2013/09/26 05:51:59", 17.523
"2013/09/26 05:52:14", 17.528
"2013/09/26 05:52:29", 17.521
"2013/09/26 05:52:44", 17.522
"2013/09/26 05:52:59", 17.527
"2013/09/26 05:53:14", 17.528
"2013/09/26 05:53:29", 17.525
"2013/09/26 05:53:44", 17.518
"2013/09/26 05:53:59", 17.520
"2013/09/26 05:54:15", 17.521
"2013/09/26 05:54:29", 17.522
"2013/09/26 05:54:44", 17.522
"2013/09/26 05:54:59", 17.521
"2013/09/26 05:55:14", 17.522
"2013/09/26 05:55:29", 17.524
"2013/09/26 05:55:44", 17.523
"2013/09/26 05:55:59", 17.520
"2013/09/26 05:56:14", 17.519
"2013/09/26 05:56:29", 17.521
"2013/09/26 05:56:44", 17.520
"2013/09/26 05:56:59", 17.521
"2013/09/26 05:57:14", 17.522
"2013/09/26 05:57:29", 17.525
"2013/09/26 05:57:44", 17.533
"2013/09/26 05:57:59", 17.543
"2013/09/26 05:58:14", 17.547
"2013/09/26 05:58:29", 17.550
"2013/09/26 05:58:44", 17.563
"2013/09/26 05:58:59", 17.562
"2013/09/26 05:59:14", 17.535
"2013/09/26 05:59:29", 17.530
"2013/09/26 05:59:44", 17.534
"2013/09/26 05:59:59", 17.534
"2013/09/26 06:00:14", 17.525
"2013/09/26 06:00:29", 17.524
"2013/09/26 06:00:44", 17.527
"2013/09/26 06:01:00", 17.538
"2013/09/26 06:01:14", 17.543
"2013/09/26 06:01:29", 17.532
"2013/09/26 06:01:44", 17.529
"2013/09/26 06:01:59", 17.527
"2013/09/26 06:02:14", 17.527
"2013/09/26 06:02:29", 17.532
"2013/09/26 06:02:44", 17.525
"2013/09/26 06:02:59", 17.505
"2013/09/26 06:03:14", 17.504
"2013/09/26 06:03:29", 17.460
"2013/09/26 06:03:44", 17.467
"2013/09/26 06:03:59", 17.475
"2013/09/26 06:04:14", 17.507
"2013/09/26 06:04:29", 17.502
"2013/09/26 06:04:44", 17.503
"2013/09/26 06:04:59", 17.491
"2013/09/26 06:05:14", 17.488
"2013/09/26 06:05:29", 17.465
"2013/09/26 06:05:44", 17.486
"2013/09/26 06:05:59", 17.476
"2013/09/26 06:06:14", 17.458
"2013/09/26 06:06:29", 17.526
"2013/09/26 06:06:44", 17.563
"2013/09/26 06:06:59", 17.568
"2013/09/26 06:07:14", 17.556
"2013/09/26 06:07:29", 17.556
"2013/09/26 06:07:44", 17.538
"2013/09/26 06:07:59", 17.540
"2013/09/26 06:08:14", 17.561
"2013/09/26 06:08:29", 17.574
"2013/09/26 06:08:44", 17.574
"2013/09/26 06:08:59", 17.575
"2013/09/26 06:09:15", 17.571
"2013/09/26 06:09:30", 17.569
"2013/09/26 06:09:44", 17.570
"2013/09/26 06:09:59", 17.569
"2013/09/26 06:10:14", 17.558
"2013/09/26 06:10:29", 17.559
"2013/09/26 06:10:44", 17.559
"2013/09/26 06:10:59", 17.555
"2013/09/26 06:11:14", 17.554
"2013/09/26 06:11:29", 17.543
"2013/09/26 06:11:44", 17.536
"2013/09/26 06:11:59", 17.540
"2013/09/26 06:12:14", 17.544
"2013/09/26 06:12:29", 17.546
"2013/09/26 06:12:44", 17.551
"2013/09/26 06:12:59", 17.540
"2013/09/26 06:13:14", 17.532
"2013/09/26 06:13:29", 17.554
"2013/09/26 06:13:44", 17.545
"2013/09/26 06:13:59", 17.538
"2013/09/26 06:14:14", 17.543
"2013/09/26 06:14:29", 17.547
"2013/09/26 06:14:44", 17.552
"2013/09/26 06:14:59", 17.550
"2013/09/26 06:15:14", 17.540
"2013/09/26 06:15:29", 17.534
"2013/09/26 06:15:44", 17.539
"2013/09/26 06:15:59", 17.518
"2013/09/26 06:16:14", 17.492
"2013/09/26 06:16:29", 17.521
"2013/09/26 06:16:44", 17.526
"2013/09/26 06:17:00", 17.527
"2013/09/26 06:17:14", 17.524
"2013/09/26 06:17:29", 17.525
"2013/09/26 06:17:44", 17.526
"2013/09/26 06:17:59", 17.518
"2013/09/26 06:18:14", 17.514
"2013/09/26 06:18:29", 17.512
"2013/09/26 06:18:44", 17.509
"2013/09/26 06:18:59", 17.500
"2013/09/26 06:19:14", 17.492
"2013/09/26 06:19:29", 17.492
"2013/09/26 06:19:44", 17.480
"2013/09/26 06:19:59", 17.485
"2013/09/26 06:20:14", 17.489
"2013/09/26 06:20:29", 17.480
"2013/09/26 06:20:44", 17.485
"2013/09/26 06:20:59", 17.486
"2013/09/26 06:21:14", 17.488
"2013/09/26 06:21:29", 17.487
"2013/09/26 06:21:44", 17.485
"2013/09/26 06:21:59", 17.487
"2013/09/26 06:22:14", 17.485
"2013/09/26 06:22:29", 17.494
"2013/09/26 06:22:44", 17.493
"2013/09/26 06:22:59", 17.491
"2013/09/26 06:23:14", 17.493
"2013/09/26 06:23:29", 17.490
"2013/09/26 06:23:44", 17.476
"2013/09/26 06:23:59", 17.469
"2013/09/26 06:24:14", 17.471
"2013/09/26 06:24:29", 17.471
"2013/09/26 06:24:44", 17.477
"2013/09/26 06:25:00", 17.476
"2013/09/26 06:25:14", 17.472
"2013/09/26 06:25:29", 17.474
"2013/09/26 06:25:44", 17.476
"2013/09/26 06:25:59", 17.478
"2013/09/26 06:26:14", 17.478
"2013/09/26 06:26:29", 17.478
"2013/09/26 06:26:44", 17.478
"2013/09/26 06:26:59", 17.485
"2013/09/26 06:27:14", 17.485
"2013/09/26 06:27:29", 17.475
"2013/09/26 06:27:44", 17.476
"2013/09/26 06:27:59", 17.476
"2013/09/26 06:28:14", 17.480
"2013/09/26 06:28:30", 17.484
"2013/09/26 06:28:44", 17.480
"2013/09/26 06:28:59", 17.475
"2013/09/26 06:29:14", 17.483
"2013/09/26 06:29:29", 17.489
"2013/09/26 06:29:44", 17.506
"2013/09/26 06:29:59", 17.494
"2013/09/26 06:30:14", 17.486
"2013/09/26 06:30:29", 17.482
"2013/09/26 06:30:44", 17.475
"2013/09/26 06:30:59", 17.473
"2013/09/26 06:31:14", 17.492
"2013/09/26 06:31:29", 17.495
"2013/09/26 06:31:44", 17.501
"2013/09/26 06:31:59", 17.529
"2013/09/26 06:32:14", 17.536
"2013/09/26 06:32:29", 17.532
"2013/09/26 06:32:44", 17.522
"2013/09/26 06:32:59", 17.532
"2013/09/26 06:33:14", 17.538
"2013/09/26 06:33:30", 17.543
"2013/09/26 06:33:45", 17.555
"2013/09/26 06:33:59", 17.555
"2013/09/26 06:34:14", 17.552
"2013/09/26 06:34:29", 17.556
"2013/09/26 06:34:44", 17.550
"2013/09/26 06:34:59", 17.547
"2013/09/26 06:35:14", 17.552
"2013/09/26 06:35:30", 17.556
"2013/09/26 06:35:44", 17.555
"2013/09/26 06:35:59", 17.554
"2013/09/26 06:36:14", 17.553
"2013/09/26 06:36:29", 17.559
"2013/09/26 06:36:44", 17.567
"2013/09/26 06:36:59", 17.558
"2013/09/26 06:37:14", 17.554
"2013/09/26 06:37:29", 17.560
"2013/09/26 06:37:44", 17.563
"2013/09/26 06:37:59", 17.559
"2013/09/26 06:38:14", 17.560
"2013/09/26 06:38:29", 17.564
"2013/09/26 06:38:44", 17.564
"2013/09/26 06:38:59", 17.560
"2013/09/26 06:39:14", 17.564
"2013/09/26 06:39:29", 17.564
"2013/09/26 06:39:44", 17.556
"2013/09/26 06:39:59", 17.563
"2013/09/26 06:40:14", 17.568
"2013/09/26 06:40:29", 17.568
"2013/09/26 06:40:44", 17.566
"2013/09/26 06:40:59", 17.559
"2013/09/26 06:41:15", 17.532
"2013/09/26 06:41:30", 17.533
"2013/09/26 06:41:44", 17.537
"2013/09/26 06:41:59", 17.540
"2013/09/26 06:42:14", 17.539
"2013/09/26 06:42:29", 17.537
"2013/09/26 06:42:45", 17.541
"2013/09/26 06:42:59", 17.541
"2013/09/26 06:43:14", 17.532
"2013/09/26 06:43:29", 17.525
"2013/09/26 06:43:44", 17.526
"2013/09/26 06:43:59", 17.531
"2013/09/26 06:44:14", 17.539
"2013/09/26 06:44:29", 17.531
"2013/09/26 06:44:44", 17.491
"2013/09/26 06:44:59", 17.491
"2013/09/26 06:45:14", 17.518
"2013/09/26 06:45:29", 17.518
"2013/09/26 06:45:44", 17.516
"2013/09/26 06:45:59", 17.524
"2013/09/26 06:46:14", 17.515
"2013/09/26 06:46:29", 17.496
"2013/09/26 06:46:44", 17.501
"2013/09/26 06:46:59", 17.497
"2013/09/26 06:47:14", 17.498
"2013/09/26 06:47:29", 17.525
"2013/09/26 06:47:44", 17.519
"2013/09/26 06:47:59", 17.512
"2013/09/26 06:48:14", 17.515
"2013/09/26 06:48:29", 17.520
"2013/09/26 06:48:44", 17.545
"2013/09/26 06:48:59", 17.546
"2013/09/26 06:49:14", 17.560
"2013/09/26 06:49:29", 17.556
"2013/09/26 06:49:45", 17.564
"2013/09/26 06:50:00", 17.557
"2013/09/26 06:50:14", 17.557
"2013/09/26 06:50:29", 17.562
"2013/09/26 06:50:44", 17.568
"2013/09/26 06:50:59", 17.567
"2013/09/26 06:51:14", 17.571
"2013/09/26 06:51:29", 17.567
"2013/09/26 06:51:44", 17.566
"2013/09/26 06:51:59", 17.563
"2013/09/26 06:52:14", 17.564
"2013/09/26 06:52:29", 17.564
"2013/09/26 06:52:44", 17.549
"2013/09/26 06:52:59", 17.551
"2013/09/26 06:53:14", 17.555
"2013/09/26 06:53:29", 17.546
"2013/09/26 06:53:44", 17.531
"2013/09/26 06:53:59", 17.533
"2013/09/26 06:54:14", 17.559
"2013/09/26 06:54:29", 17.562
"2013/09/26 06:54:44", 17.549
"2013/09/26 06:54:59", 17.544
"2013/09/26 06:55:14", 17.551
"2013/09/26 06:55:29", 17.558
"2013/09/26 06:55:44", 17.559
"2013/09/26 06:55:59", 17.560
"2013/09/26 06:56:14", 17.560
"2013/09/26 06:56:29", 17.558
"2013/09/26 06:56:44", 17.560
"2013/09/26 06:56:59", 17.576
"2013/09/26 06:57:14", 17.576
"2013/09/26 06:57:29", 17.576
"2013/09/26 06:57:44", 17.574
"2013/09/26 06:57:59", 17.577
"2013/09/26 06:58:15", 17.569
"2013/09/26 06:58:29", 17.568
"2013/09/26 06:58:44", 17.568
"2013/09/26 06:58:59", 17.560
"2013/09/26 06:59:14", 17.544
"2013/09/26 06:59:29", 17.535
"2013/09/26 06:59:44", 17.530
"2013/09/26 06:59:59", 17.562
"2013/09/26 07:00:14", 17.571
"2013/09/26 07:00:29", 17.561
"2013/09/26 07:00:44", 17.564
"2013/09/26 07:00:59", 17.561
"2013/09/26 07:01:14", 17.571
"2013/09/26 07:01:29", 17.567
"2013/09/26 07:01:44", 17.561
"2013/09/26 07:01:59", 17.557
"2013/09/26 07:02:14", 17.556
"2013/09/26 07:02:29", 17.568
"2013/09/26 07:02:44", 17.571
"2013/09/26 07:02:59", 17.565
"2013/09/26 07:03:14", 17.573
"2013/09/26 07:03:29", 17.569
"2013/09/26 07:03:44", 17.557
"2013/09/26 07:03:59", 17.568
"2013/09/26 07:04:14", 17.554
"2013/09/26 07:04:29", 17.560
"2013/09/26 07:04:44", 17.552
"2013/09/26 07:04:59", 17.547
"2013/09/26 07:05:14", 17.554
"2013/09/26 07:05:29", 17.561
"2013/09/26 07:05:44", 17.557
"2013/09/26 07:05:59", 17.556
"2013/09/26 07:06:14", 17.554
"2013/09/26 07:06:29", 17.551
"2013/09/26 07:06:45", 17.546
"2013/09/26 07:06:59", 17.550
"2013/09/26 07:07:14", 17.552
"2013/09/26 07:07:29", 17.528
"2013/09/26 07:07:44", 17.537
"2013/09/26 07:07:59", 17.543
"2013/09/26 07:08:14", 17.535
"2013/09/26 07:08:29", 17.544
"2013/09/26 07:08:44", 17.545
"2013/09/26 07:08:59", 17.537
"2013/09/26 07:09:14", 17.538
"2013/09/26 07:09:29", 17.526
"2013/09/26 07:09:44", 17.543
"2013/09/26 07:09:59", 17.555
"2013/09/26 07:10:14", 17.557
"2013/09/26 07:10:29", 17.547
"2013/09/26 07:10:44", 17.529
"2013/09/26 07:10:59", 17.536
"2013/09/26 07:11:15", 17.573
"2013/09/26 07:11:29", 17.543
"2013/09/26 07:11:44", 17.527
"2013/09/26 07:11:59", 17.555
"2013/09/26 07:12:14", 17.527
"2013/09/26 07:12:29", 17.543
"2013/09/26 07:12:44", 17.524
"2013/09/26 07:12:59", 17.541
"2013/09/26 07:13:14", 17.534
"2013/09/26 07:13:29", 17.515
"2013/09/26 07:13:44", 17.514
"2013/09/26 07:13:59", 17.518
"2013/09/26 07:14:14", 17.518
"2013/09/26 07:14:29", 17.507
"2013/09/26 07:14:44", 17.522
"2013/09/26 07:14:59", 17.558
"2013/09/26 07:15:14", 17.555
"2013/09/26 07:15:30", 17.577
"2013/09/26 07:15:44", 17.564
"2013/09/26 07:15:59", 17.564
"2013/09/26 07:16:14", 17.555
"2013/09/26 07:16:29", 17.558
"2013/09/26 07:16:44", 17.596
"2013/09/26 07:16:59", 17.566
"2013/09/26 07:17:14", 17.545
"2013/09/26 07:17:29", 17.551
"2013/09/26 07:17:44", 17.567
"2013/09/26 07:17:59", 17.584
"2013/09/26 07:18:15", 17.590
"2013/09/26 07:18:29", 17.589
"2013/09/26 07:18:44", 17.587
"2013/09/26 07:18:59", 17.578
"2013/09/26 07:19:14", 17.593
"2013/09/26 07:19:29", 17.601
"2013/09/26 07:19:44", 17.603
"2013/09/26 07:19:59", 17.598
"2013/09/26 07:20:14", 17.587
"2013/09/26 07:20:29", 17.581
"2013/09/26 07:20:44", 17.591
"2013/09/26 07:20:59", 17.588
"2013/09/26 07:21:14", 17.587
"2013/09/26 07:21:29", 17.590
"2013/09/26 07:21:44", 17.568
"2013/09/26 07:21:59", 17.587
"2013/09/26 07:22:14", 17.586
"2013/09/26 07:22:29", 17.612
"2013/09/26 07:22:44", 17.617
"2013/09/26 07:22:59", 17.629
"2013/09/26 07:23:14", 17.630
"2013/09/26 07:23:29", 17.640
"2013/09/26 07:23:45", 17.636
"2013/09/26 07:23:59", 17.630
"2013/09/26 07:24:14", 17.617
"2013/09/26 07:24:29", 17.610
"2013/09/26 07:24:44", 17.601
"2013/09/26 07:24:59", 17.627
"2013/09/26 07:25:14", 17.645
"2013/09/26 07:25:30", 17.652
"2013/09/26 07:25:44", 17.663
"2013/09/26 07:25:59", 17.668
"2013/09/26 07:26:14", 17.643
"2013/09/26 07:26:29", 17.623
"2013/09/26 07:26:44", 17.649
"2013/09/26 07:26:59", 17.665
"2013/09/26 07:27:14", 17.668
"2013/09/26 07:27:29", 17.680
"2013/09/26 07:27:44", 17.661
"2013/09/26 07:27:59", 17.651
"2013/09/26 07:28:14", 17.643
"2013/09/26 07:28:29", 17.648
"2013/09/26 07:28:44", 17.663
"2013/09/26 07:28:59", 17.672
"2013/09/26 07:29:14", 17.645
"2013/09/26 07:29:29", 17.613
"2013/09/26 07:29:44", 17.623
"2013/09/26 07:29:59", 17.612
"2013/09/26 07:30:14", 17.621
"2013/09/26 07:30:29", 17.633
"2013/09/26 07:30:44", 17.647
"2013/09/26 07:30:59", 17.643
"2013/09/26 07:31:14", 17.633
"2013/09/26 07:31:29", 17.639
"2013/09/26 07:31:45", 17.633
"2013/09/26 07:32:00", 17.628
"2013/09/26 07:32:14", 17.571
"2013/09/26 07:32:30", 17.599
"2013/09/26 07:32:44", 17.606
"2013/09/26 07:32:59", 17.620
"2013/09/26 07:33:14", 17.629
"2013/09/26 07:33:29", 17.646
"2013/09/26 07:33:44", 17.638
"2013/09/26 07:33:59", 17.640
"2013/09/26 07:34:14", 17.640
"2013/09/26 07:34:29", 17.637
"2013/09/26 07:34:44", 17.634
"2013/09/26 07:34:59", 17.632
"2013/09/26 07:35:14", 17.635
"2013/09/26 07:35:29", 17.635
"2013/09/26 07:35:44", 17.632
"2013/09/26 07:35:59", 17.630
"2013/09/26 07:36:14", 17.630
"2013/09/26 07:36:29", 17.629
"2013/09/26 07:36:44", 17.635
"2013/09/26 07:36:59", 17.634
"2013/09/26 07:37:14", 17.633
"2013/09/26 07:37:29", 17.635
"2013/09/26 07:37:44", 17.637
"2013/09/26 07:37:59", 17.639
"2013/09/26 07:38:14", 17.641
"2013/09/26 07:38:29", 17.646
"2013/09/26 07:38:44", 17.651
"2013/09/26 07:38:59", 17.661
"2013/09/26 07:39:14", 17.660
"2013/09/26 07:39:29", 17.653
"2013/09/26 07:39:44", 17.651
"2013/09/26 07:39:59", 17.653
"2013/09/26 07:40:14", 17.639
"2013/09/26 07:40:29", 17.635
"2013/09/26 07:40:44", 17.636
"2013/09/26 07:40:59", 17.598
"2013/09/26 07:41:14", 17.624
"2013/09/26 07:41:29", 17.615
"2013/09/26 07:41:45", 17.620
"2013/09/26 07:42:00", 17.627
"2013/09/26 07:42:14", 17.622
"2013/09/26 07:42:29", 17.641
"2013/09/26 07:42:44", 17.618
"2013/09/26 07:42:59", 17.632
"2013/09/26 07:43:14", 17.632
"2013/09/26 07:43:29", 17.634
"2013/09/26 07:43:44", 17.635
"2013/09/26 07:43:59", 17.641
"2013/09/26 07:44:14", 17.652
"2013/09/26 07:44:29", 17.650
"2013/09/26 07:44:44", 17.646
"2013/09/26 07:44:59", 17.651
"2013/09/26 07:45:14", 17.626
"2013/09/26 07:45:29", 17.628
"2013/09/26 07:45:44", 17.618
"2013/09/26 07:45:59", 17.579
"2013/09/26 07:46:14", 17.585
"2013/09/26 07:46:29", 17.566
"2013/09/26 07:46:45", 17.588
"2013/09/26 07:46:59", 17.586
"2013/09/26 07:47:14", 17.563
"2013/09/26 07:47:29", 17.559
"2013/09/26 07:47:44", 17.569
"2013/09/26 07:47:59", 17.568
"2013/09/26 07:48:14", 17.562
"2013/09/26 07:48:29", 17.558
"2013/09/26 07:48:44", 17.552
"2013/09/26 07:48:59", 17.555
"2013/09/26 07:49:14", 17.569
"2013/09/26 07:49:29", 17.547
"2013/09/26 07:49:44", 17.555
"2013/09/26 07:49:59", 17.551
"2013/09/26 07:50:14", 17.554
"2013/09/26 07:50:29", 17.537
"2013/09/26 07:50:44", 17.557
"2013/09/26 07:50:59", 17.539
"2013/09/26 07:51:14", 17.533
"2013/09/26 07:51:29", 17.517
"2013/09/26 07:51:44", 17.506
"2013/09/26 07:51:59", 17.504
"2013/09/26 07:52:15", 17.501
"2013/09/26 07:52:29", 17.516
"2013/09/26 07:52:44", 17.499
"2013/09/26 07:52:59", 17.516
"2013/09/26 07:53:14", 17.496
"2013/09/26 07:53:29", 17.496
"2013/09/26 07:53:45", 17.471
"2013/09/26 07:53:59", 17.478
"2013/09/26 07:54:14", 17.468
"2013/09/26 07:54:29", 17.456
"2013/09/26 07:54:44", 17.460
"2013/09/26 07:54:59", 17.434
"2013/09/26 07:55:14", 17.468
"2013/09/26 07:55:29", 17.480
"2013/09/26 07:55:44", 17.487
"2013/09/26 07:55:59", 17.462
"2013/09/26 07:56:14", 17.467
